FlightDate,Reporting_Airline,FlightNum,TailNum,Origin,Dest,CRSDepHour,CRSDepMinute,CRSElapsedTime,Distance,DayOfWeek,Month,Season,DepDelayMinutes,ArrDelayMinutes,IsDelayed15,Cancelled,DelayCause
2023-10-29,DL,3959,N859D,ORD,DFW,16,45,69,408,6,10,Fall,39.0,30.0,1.0,0,Carrier
2023-04-30,UA,587,N863F,EWR,JFK,18,30,106,826,6,4,Spring,34.0,26.0,1.0,0,NAS
2023-07-03,WN,2949,N465H,ORD,SEA,18,30,220,1712,0,7,Summer,-0.0,-1.0,0.0,0,
2023-07-25,B6,399,N833E,DEN,EWR,15,15,68,514,1,7,Summer,-5.0,-15.0,0.0,0,
2023-03-31,DL,3720,N530D,CLT,DFW,18,30,197,1496,4,3,Spring,3.0,-3.0,0.0,0,
2023-04-26,F9,483,N302H,SEA,DEN,19,0,261,1994,2,4,Spring,43.0,55.0,1.0,0,LateAircraft
2023-06-12,B6,3306,N865C,CLT,SFO,13,45,76,539,0,6,Summer,5.0,-0.0,0.0,0,
2023-04-14,WN,3954,N545A,SEA,MCO,11,0,94,807,4,4,Spring,3.0,2.0,0.0,0,
2023-05-28,UA,426,N619C,PHX,SFO,15,0,363,2662,6,5,Spring,-8.0,-3.0,0.0,0,
2023-09-28,WN,5334,N919D,ATL,EWR,16,0,219,1672,3,9,Fall,-8.0,-18.0,0.0,0,
2023-04-20,B6,3405,N526D,SFO,PHX,19,15,363,2700,3,4,Spring,48.0,53.0,1.0,0,Carrier
2023-07-19,DL,3663,N889C,ORD,DFW,14,45,339,2631,2,7,Summer,54.0,66.0,1.0,0,Carrier
2023-10-07,UA,4009,N161H,DFW,SEA,14,45,293,2121,5,10,Fall,-6.0,-19.0,0.0,0,
2023-08-13,AS,699,N835F,MIA,LAS,18,30,46,402,6,8,Summer,35.0,25.0,1.0,0,NAS
2023-03-21,AS,4994,N850G,MCO,ORD,17,30,75,598,1,3,Spring,-5.0,-8.0,0.0,0,
2023-09-08,AS,5866,N473H,LAS,ORD,15,30,332,2378,4,9,Fall,7.0,7.0,0.0,0,
2023-08-08,AA,280,N364G,MCO,BOS,17,0,291,2174,1,8,Summer,-3.0,-16.0,0.0,0,
2023-10-27,WN,3818,N195E,MIA,JFK,16,0,80,680,4,10,Fall,-7.0,-14.0,0.0,0,
2023-05-22,UA,3840,N882A,PHX,DFW,12,30,49,359,0,5,Spring,-7.0,-2.0,0.0,0,
2023-03-14,F9,2002,N273H,BOS,SEA,17,0,173,1233,1,3,Spring,-11.0,-8.0,0.0,0,
2023-07-24,F9,2973,N242G,BOS,SEA,16,30,201,1470,0,7,Summer,61.0,58.0,1.0,0,LateAircraft
2023-08-10,DL,1093,N105B,MCO,SEA,15,45,125,919,3,8,Summer,11.0,2.0,0.0,0,
2023-06-09,DL,5965,N844D,SFO,DEN,15,0,170,1321,4,6,Summer,51.0,51.0,1.0,0,Weather
2023-03-21,B6,1969,N401H,ORD,DFW,15,45,170,1339,1,3,Spring,-10.0,-24.0,0.0,0,
2023-04-25,AA,3203,N898G,LAX,JFK,13,30,26,246,1,4,Spring,139.0,138.0,1.0,0,NAS
2023-01-25,B6,568,N808D,DEN,LAX,17,0,291,2208,2,1,Winter,-0.0,-3.0,0.0,0,
2023-06-26,AS,4292,N882D,DEN,PHX,17,15,61,381,0,6,Summer,-8.0,-8.0,0.0,0,
2023-10-06,WN,103,N405H,EWR,PHX,20,45,70,498,4,10,Fall,66.0,59.0,1.0,0,Weather
2023-10-20,F9,2914,N829G,LAX,MIA,16,45,262,1934,4,10,Fall,30.0,30.0,1.0,0,Weather
2023-08-08,DL,5419,N851A,ORD,PHX,15,45,251,1933,1,8,Summer,102.0,79.0,1.0,0,LateAircraft
2023-01-03,UA,2540,N691H,MIA,ATL,13,15,231,1626,1,1,Winter,,,,1,
2023-11-12,F9,1922,N710C,MCO,DFW,20,30,200,1573,6,11,Fall,92.0,97.0,1.0,0,NAS
2023-11-11,WN,2196,N142C,SEA,DFW,17,45,223,1710,5,11,Fall,-9.0,-23.0,0.0,0,
2023-02-02,DL,3867,N775B,BOS,LAS,18,30,73,618,3,2,Winter,62.0,59.0,1.0,0,Weather
2023-07-01,AA,5520,N861D,ORD,LAX,18,45,281,2147,5,7,Summer,-2.0,-8.0,0.0,0,
2023-02-08,WN,2960,N657D,MIA,SFO,19,15,165,1218,2,2,Winter,87.0,69.0,1.0,0,Weather
2023-06-02,F9,1623,N729F,JFK,EWR,20,45,337,2536,4,6,Summer,37.0,48.0,1.0,0,NAS
2023-03-04,DL,1236,N675G,PHX,SFO,17,45,89,610,5,3,Spring,34.0,26.0,1.0,0,Carrier
2023-03-30,UA,1340,N128C,ATL,DFW,15,15,320,2307,3,3,Spring,-4.0,-22.0,0.0,0,
2023-04-13,WN,5693,N198A,DEN,LAX,15,45,185,1322,3,4,Spring,-4.0,-3.0,0.0,0,
2023-12-07,B6,4332,N291H,ATL,EWR,17,45,90,685,3,12,Winter,4.0,-11.0,0.0,0,
2023-07-06,NK,3289,N745A,MCO,SEA,16,0,98,591,3,7,Summer,6.0,12.0,0.0,0,
2023-06-08,WN,4533,N415F,ATL,CLT,15,0,234,1687,3,6,Summer,3.0,2.0,0.0,0,
2023-02-18,WN,4095,N471D,JFK,PHX,15,0,330,2431,5,2,Winter,79.0,88.0,1.0,0,Weather
2023-08-10,NK,1903,N503D,JFK,ATL,16,0,156,1165,3,8,Summer,24.0,9.0,0.0,0,
2023-12-25,F9,4669,N925D,LAS,ORD,19,15,266,1953,0,12,Winter,8.0,5.0,0.0,0,
2023-07-07,F9,3077,N667F,MCO,MIA,14,0,379,2756,4,7,Summer,38.0,27.0,1.0,0,Weather
2023-09-10,WN,4490,N400G,ATL,LAX,17,45,130,897,6,9,Fall,-8.0,-6.0,0.0,0,
2023-07-11,B6,4671,N782A,ORD,DFW,16,45,114,842,1,7,Summer,-3.0,14.0,0.0,0,
2023-09-01,DL,747,N189F,SFO,MCO,17,0,91,714,4,9,Fall,6.0,3.0,0.0,0,
2023-03-12,DL,624,N533D,JFK,LAX,15,45,203,1596,6,3,Spring,-3.0,-4.0,0.0,0,
2023-12-13,DL,4587,N188H,DEN,LAS,19,30,222,1611,2,12,Winter,53.0,62.0,1.0,0,LateAircraft
2023-03-18,DL,5840,N479G,ORD,SEA,18,15,326,2566,5,3,Spring,-1.0,6.0,0.0,0,
2023-08-09,WN,3663,N680C,DEN,PHX,14,45,165,1190,2,8,Summer,-10.0,-7.0,0.0,0,
2023-12-09,UA,4162,N719F,SEA,ATL,16,0,76,638,5,12,Winter,47.0,55.0,1.0,0,NAS
2023-09-21,F9,4573,N214G,PHX,SFO,16,45,256,1888,3,9,Fall,4.0,-0.0,0.0,0,
2023-09-26,WN,3927,N703E,BOS,PHX,18,45,250,1896,1,9,Fall,2.0,6.0,0.0,0,
2023-10-09,F9,2415,N239G,SEA,LAX,14,30,155,1239,0,10,Fall,4.0,-4.0,0.0,0,
2023-08-09,F9,185,N760C,PHX,CLT,16,0,310,2306,2,8,Summer,-7.0,-14.0,0.0,0,
2023-04-01,DL,3893,N939C,JFK,LAX,16,15,299,2125,5,4,Spring,105.0,101.0,1.0,0,Carrier
2023-02-25,DL,1032,N228A,MCO,CLT,13,15,54,381,5,2,Winter,31.0,33.0,1.0,0,NAS
2023-04-16,B6,2906,N672F,MCO,SFO,16,15,41,329,6,4,Spring,2.0,-5.0,0.0,0,
2023-10-14,WN,532,N943B,ATL,LAS,17,0,90,715,5,10,Fall,3.0,-10.0,0.0,0,
2023-09-30,DL,183,N544D,DFW,JFK,20,15,251,1934,5,9,Fall,-1.0,-15.0,0.0,0,
2023-10-20,WN,4660,N949E,JFK,LAX,18,15,151,1053,4,10,Fall,93.0,67.0,1.0,0,LateAircraft
2023-02-16,F9,5203,N560F,SFO,JFK,18,0,310,2307,3,2,Winter,18.0,4.0,0.0,0,
2023-11-03,AS,5074,N850A,ATL,DEN,14,15,62,471,4,11,Fall,-4.0,4.0,0.0,0,
2023-04-24,NK,3551,N613D,CLT,MIA,15,15,184,1366,0,4,Spring,-6.0,-1.0,0.0,0,
2023-02-27,AA,2885,N636F,DFW,SFO,19,0,333,2448,0,2,Winter,56.0,58.0,1.0,0,LateAircraft
2023-02-13,F9,4448,N779G,ORD,DFW,14,15,177,1250,0,2,Winter,-0.0,-17.0,0.0,0,
2023-12-20,AA,4756,N259G,SEA,ORD,16,0,282,2050,2,12,Winter,143.0,146.0,1.0,0,NAS
2023-08-19,UA,5189,N547B,LAX,MCO,19,45,256,1974,5,8,Summer,32.0,36.0,1.0,0,NAS
2023-09-24,UA,2291,N740H,JFK,DEN,16,0,328,2340,6,9,Fall,79.0,74.0,1.0,0,Carrier
2023-01-12,NK,4786,N352D,CLT,BOS,16,0,41,291,3,1,Winter,-2.0,-19.0,0.0,0,
2023-07-24,UA,5067,N864C,MIA,EWR,16,45,246,1868,0,7,Summer,36.0,37.0,1.0,0,LateAircraft
2023-02-23,AS,1181,N528E,ORD,SEA,18,30,129,1011,3,2,Winter,-7.0,-14.0,0.0,0,
2023-02-03,F9,2588,N932B,SEA,BOS,16,45,345,2626,4,2,Winter,69.0,75.0,1.0,0,NAS
2023-09-05,NK,3262,N967H,ORD,SEA,19,15,274,2025,1,9,Fall,-1.0,5.0,0.0,0,
2023-05-16,AA,851,N824D,DFW,CLT,15,30,304,2223,1,5,Spring,5.0,2.0,0.0,0,
2023-08-18,B6,3035,N993E,MCO,CLT,20,30,235,1739,4,8,Summer,0.0,-0.0,0.0,0,
2023-12-22,WN,4681,N451D,EWR,BOS,17,0,373,2799,4,12,Winter,26.0,28.0,1.0,0,Carrier
2023-10-05,AS,1837,N364D,CLT,DFW,14,15,290,2151,3,10,Fall,-7.0,-27.0,0.0,0,
2023-09-18,UA,4998,N142C,CLT,SFO,18,15,374,2769,0,9,Fall,22.0,22.0,1.0,0,Weather
2023-01-20,NK,1352,N128C,LAX,ORD,17,15,287,2148,4,1,Winter,0.0,-16.0,0.0,0,
2023-08-03,WN,3922,N331H,LAS,ORD,16,30,377,2794,3,8,Summer,50.0,38.0,1.0,0,NAS
2023-08-20,DL,955,N287A,BOS,LAS,15,15,291,2082,6,8,Summer,-0.0,-12.0,0.0,0,
2023-04-28,DL,4771,N532H,SFO,MCO,18,0,299,2277,4,4,Spring,0.0,3.0,0.0,0,
2023-02-18,AS,1309,N506C,DFW,ATL,14,45,237,1692,5,2,Winter,-9.0,-3.0,0.0,0,
2023-04-29,NK,5241,N775D,SEA,BOS,18,45,138,1052,5,4,Spring,12.0,16.0,1.0,0,Carrier
2023-05-27,UA,5453,N293A,MCO,ATL,14,0,135,985,5,5,Spring,-2.0,-8.0,0.0,0,
2023-08-06,AA,3756,N167B,CLT,SEA,18,0,66,481,6,8,Summer,144.0,144.0,1.0,0,Carrier
2023-08-16,WN,2925,N448A,EWR,LAX,19,45,335,2559,2,8,Summer,167.0,147.0,1.0,0,LateAircraft
2023-09-20,AS,1846,N211A,DEN,LAS,16,15,117,823,2,9,Fall,-2.0,-4.0,0.0,0,
2023-12-02,DL,2636,N615A,CLT,LAS,20,15,105,763,5,12,Winter,-8.0,-19.0,0.0,0,
2023-01-10,AS,1695,N645D,BOS,MCO,19,0,34,203,1,1,Winter,1.0,-8.0,0.0,0,
2023-12-29,DL,654,N749A,EWR,ORD,17,45,130,1015,4,12,Winter,-3.0,1.0,0.0,0,
2023-05-30,NK,3958,N152E,BOS,PHX,18,45,363,2767,1,5,Spring,-9.0,-6.0,0.0,0,
2023-08-06,B6,4803,N637F,LAX,SFO,17,30,50,396,6,8,Summer,45.0,36.0,1.0,0,Weather
2023-05-13,WN,5186,N951H,DEN,BOS,19,15,47,279,5,5,Spring,41.0,22.0,1.0,0,LateAircraft
2023-07-23,B6,5475,N142D,SFO,EWR,17,45,196,1473,6,7,Summer,11.0,7.0,0.0,0,
2023-01-24,WN,2111,N525G,ATL,ORD,15,45,215,1603,1,1,Winter,-10.0,-17.0,0.0,0,
2023-05-23,UA,945,N500E,DFW,CLT,16,45,285,2110,1,5,Spring,81.0,82.0,1.0,0,Weather
2023-12-10,UA,2701,N614H,ORD,ATL,17,15,161,1183,6,12,Winter,6.0,0.0,0.0,0,
2023-08-04,AS,2172,N278C,MCO,LAS,13,0,93,762,4,8,Summer,-4.0,-16.0,0.0,0,
2023-08-22,DL,3375,N663B,DFW,DEN,14,45,77,517,1,8,Summer,1.0,-9.0,0.0,0,
2023-02-24,WN,990,N519H,DEN,LAX,12,15,118,893,4,2,Winter,0.0,-3.0,0.0,0,
2023-12-20,DL,5259,N706F,ATL,DFW,20,0,245,1780,2,12,Winter,50.0,46.0,1.0,0,NAS
2023-06-20,UA,5064,N120C,EWR,DFW,16,0,140,1103,1,6,Summer,,,,1,
2023-06-22,WN,855,N563D,PHX,ATL,17,30,154,1125,3,6,Summer,85.0,86.0,1.0,0,Carrier
2023-10-08,UA,4137,N139D,ORD,MIA,21,15,93,740,6,10,Fall,81.0,91.0,1.0,0,NAS
2023-05-24,UA,1622,N386H,ATL,MCO,16,45,286,2076,2,5,Spring,2.0,9.0,0.0,0,
2023-09-04,AA,4277,N268D,ATL,MCO,15,30,176,1414,0,9,Fall,-3.0,-15.0,0.0,0,
2023-01-29,AS,3782,N680C,EWR,MCO,19,45,290,2107,6,1,Winter,42.0,38.0,1.0,0,Carrier
2023-11-16,WN,4878,N540G,MCO,PHX,15,0,258,1860,3,11,Fall,0.0,6.0,0.0,0,
2023-05-04,WN,5731,N602H,MIA,JFK,14,45,266,2021,3,5,Spring,-4.0,2.0,0.0,0,
2023-06-22,F9,4067,N426B,BOS,EWR,19,0,177,1472,3,6,Summer,43.0,39.0,1.0,0,LateAircraft
2023-08-22,B6,5193,N226F,SFO,ATL,14,15,227,1763,1,8,Summer,-6.0,-3.0,0.0,0,
2023-01-26,DL,1657,N992H,ORD,CLT,19,0,228,1580,3,1,Winter,41.0,36.0,1.0,0,NAS
2023-03-26,NK,4643,N659G,JFK,EWR,13,30,340,2657,6,3,Spring,-2.0,-9.0,0.0,0,
2023-02-19,WN,5758,N750F,LAX,ORD,18,30,289,2170,6,2,Winter,-9.0,-19.0,0.0,0,
2023-06-04,B6,3828,N680A,DEN,PHX,19,45,145,1156,6,6,Summer,-3.0,-18.0,0.0,0,
2023-04-10,F9,3197,N333C,DEN,DFW,23,45,185,1393,0,4,Spring,-4.0,-10.0,0.0,0,
2023-03-21,B6,4050,N663D,DFW,MCO,17,15,248,1712,1,3,Spring,-6.0,-12.0,0.0,0,
2023-01-29,NK,4306,N750D,MCO,DFW,18,15,317,2336,6,1,Winter,-2.0,3.0,0.0,0,
2023-05-15,WN,5371,N435D,CLT,MCO,16,30,116,883,0,5,Spring,-5.0,-18.0,0.0,0,
2023-03-03,UA,2756,N544D,ORD,PHX,17,15,337,2582,4,3,Spring,25.0,7.0,0.0,0,
2023-03-12,DL,1656,N384E,LAS,EWR,18,45,214,1550,6,3,Spring,-9.0,-10.0,0.0,0,
2023-10-17,WN,3640,N881F,CLT,SEA,15,0,353,2627,1,10,Fall,-5.0,-6.0,0.0,0,
2023-05-13,AS,985,N450F,JFK,CLT,17,30,43,348,5,5,Spring,2.0,-4.0,0.0,0,
2023-04-27,F9,554,N773H,LAS,DEN,11,30,126,900,3,4,Spring,-5.0,-8.0,0.0,0,
2023-01-08,NK,3485,N124F,BOS,PHX,16,0,144,1080,6,1,Winter,23.0,28.0,1.0,0,Weather
2023-07-19,F9,370,N697B,DEN,SFO,14,30,106,767,2,7,Summer,-5.0,-20.0,0.0,0,
2023-02-12,AS,2363,N293B,SFO,LAX,16,15,382,2735,6,2,Winter,60.0,68.0,1.0,0,LateAircraft
2023-06-29,B6,2512,N895H,ORD,MIA,18,45,173,1197,3,6,Summer,35.0,39.0,1.0,0,NAS
2023-11-26,F9,2243,N457C,JFK,DEN,15,0,143,1019,6,11,Fall,-10.0,-8.0,0.0,0,
2023-09-14,UA,4081,N115C,CLT,DEN,15,0,112,834,3,9,Fall,4.0,3.0,0.0,0,
2023-02-07,NK,562,N917B,DFW,MCO,16,45,339,2521,1,2,Winter,-5.0,-18.0,0.0,0,
2023-09-20,NK,5178,N686G,SEA,MIA,15,0,209,1451,2,9,Fall,-7.0,-3.0,0.0,0,
2023-12-03,F9,3115,N929D,MIA,DFW,18,15,34,274,6,12,Winter,99.0,115.0,1.0,0,NAS
2023-07-03,UA,1146,N837H,MCO,ORD,16,30,364,2723,0,7,Summer,-2.0,-15.0,0.0,0,
2023-10-07,NK,857,N310D,MIA,LAX,15,45,113,827,5,10,Fall,-3.0,-3.0,0.0,0,
2023-10-18,AS,465,N355G,JFK,PHX,19,45,78,550,2,10,Fall,5.0,17.0,1.0,0,Carrier
2023-07-20,DL,673,N210F,LAS,BOS,19,15,104,778,3,7,Summer,73.0,65.0,1.0,0,Weather
2023-02-11,UA,438,N843G,DFW,PHX,17,0,308,2366,5,2,Winter,52.0,44.0,1.0,0,LateAircraft
2023-10-27,B6,1469,N719D,SFO,DEN,15,0,240,1729,4,10,Fall,-4.0,-14.0,0.0,0,
2023-01-04,F9,3648,N845G,ATL,MIA,18,45,286,2169,2,1,Winter,94.0,83.0,1.0,0,NAS
2023-12-30,AS,5021,N310A,DEN,SFO,15,15,120,900,5,12,Winter,33.0,30.0,1.0,0,Carrier
2023-04-29,WN,1478,N390E,JFK,DEN,14,0,131,1005,5,4,Spring,-5.0,-11.0,0.0,0,
2023-03-18,NK,3204,N698D,LAS,JFK,17,30,72,558,5,3,Spring,-8.0,-11.0,0.0,0,
2023-10-07,DL,5794,N230H,PHX,EWR,12,15,322,2368,5,10,Fall,-14.0,-20.0,0.0,0,
2023-11-23,AS,1463,N314H,EWR,MCO,18,45,57,417,3,11,Fall,-2.0,-2.0,0.0,0,
2023-05-03,WN,3125,N128B,PHX,ATL,17,15,265,1938,2,5,Spring,31.0,24.0,1.0,0,Carrier
2023-12-13,UA,2560,N312C,DFW,EWR,12,0,181,1373,2,12,Winter,67.0,70.0,1.0,0,Carrier
2023-12-16,F9,2377,N841E,PHX,DEN,18,45,251,1893,5,12,Winter,35.0,27.0,1.0,0,NAS
2023-06-05,UA,360,N257F,MIA,MCO,13,45,175,1341,0,6,Summer,-4.0,-5.0,0.0,0,
2023-11-25,AS,2326,N278D,CLT,ATL,19,30,235,1710,5,11,Fall,95.0,101.0,1.0,0,Carrier
2023-04-13,AS,5793,N819C,LAX,PHX,20,0,48,352,3,4,Spring,-6.0,-1.0,0.0,0,
2023-12-25,WN,2896,N590C,EWR,MCO,15,0,100,814,0,12,Winter,17.0,33.0,1.0,0,NAS
2023-12-07,UA,817,N154C,MCO,MIA,16,15,146,981,3,12,Winter,3.0,7.0,0.0,0,
2023-04-12,NK,163,N855E,DEN,CLT,16,30,78,570,2,4,Spring,-8.0,-12.0,0.0,0,
2023-02-14,B6,4578,N414B,DFW,ORD,14,30,115,880,1,2,Winter,,,,1,
2023-12-11,WN,2971,N271F,SEA,MCO,19,0,25,269,0,12,Winter,38.0,37.0,1.0,0,NAS
2023-03-11,B6,804,N267B,ORD,EWR,17,45,240,1776,5,3,Spring,-7.0,-18.0,0.0,0,
2023-02-18,UA,4211,N502C,BOS,MCO,19,15,261,1927,5,2,Winter,64.0,55.0,1.0,0,Carrier
2023-04-29,DL,4852,N403B,MCO,ATL,14,45,43,362,5,4,Spring,-6.0,-11.0,0.0,0,
2023-12-06,B6,3481,N937E,DFW,CLT,15,0,206,1589,2,12,Winter,30.0,15.0,1.0,0,Carrier
2023-10-23,AS,5852,N708D,DFW,BOS,18,45,286,2125,0,10,Fall,3.0,11.0,0.0,0,
2023-01-18,UA,843,N565E,DEN,BOS,18,30,71,470,2,1,Winter,-1.0,10.0,0.0,0,
2023-02-16,AA,1467,N603G,DFW,ATL,17,45,358,2789,3,2,Winter,44.0,38.0,1.0,0,Weather
2023-01-01,UA,333,N425H,JFK,SFO,20,0,46,299,6,1,Winter,35.0,23.0,1.0,0,NAS
2023-06-10,B6,5855,N957E,SFO,DEN,18,30,292,2202,5,6,Summer,52.0,53.0,1.0,0,Weather
2023-10-22,AA,5543,N240G,DEN,PHX,15,30,318,2445,6,10,Fall,-4.0,0.0,0.0,0,
2023-04-22,F9,1902,N764G,ATL,CLT,18,30,193,1491,5,4,Spring,49.0,48.0,1.0,0,NAS
2023-01-23,NK,3621,N561H,ORD,CLT,20,15,199,1440,0,1,Winter,59.0,47.0,1.0,0,NAS
2023-09-01,DL,1114,N465H,DEN,PHX,16,15,240,1756,4,9,Fall,-4.0,-11.0,0.0,0,
2023-09-27,AS,3262,N230A,CLT,SFO,23,0,154,1201,2,9,Fall,32.0,32.0,1.0,0,Carrier
2023-09-10,AA,2140,N632C,SEA,SFO,14,0,65,405,6,9,Fall,-3.0,-1.0,0.0,0,
2023-10-20,F9,5623,N269E,LAS,LAX,16,15,259,1807,4,10,Fall,4.0,2.0,0.0,0,
2023-03-12,NK,580,N934A,DFW,SEA,13,45,264,1932,6,3,Spring,60.0,49.0,1.0,0,NAS
2023-03-17,UA,5338,N938B,ORD,LAS,13,15,232,1738,4,3,Spring,-6.0,-17.0,0.0,0,
2023-06-14,F9,5077,N428E,MIA,DEN,19,45,137,945,2,6,Summer,-11.0,-8.0,0.0,0,
2023-09-20,UA,2588,N404F,BOS,DFW,12,15,147,1084,2,9,Fall,-2.0,-4.0,0.0,0,
2023-04-19,B6,1934,N452E,PHX,MIA,18,30,38,205,2,4,Spring,1.0,-5.0,0.0,0,
2023-06-29,WN,5771,N241G,SEA,JFK,16,15,170,1129,3,6,Summer,,,,1,
2023-05-25,NK,591,N367F,MCO,BOS,21,0,242,1856,3,5,Spring,26.0,30.0,1.0,0,NAS
2023-07-09,B6,3287,N821H,ATL,EWR,16,0,117,762,6,7,Summer,-9.0,-22.0,0.0,0,
2023-06-14,DL,5846,N575D,DFW,EWR,15,15,131,1007,2,6,Summer,45.0,34.0,1.0,0,LateAircraft
2023-01-14,AS,931,N887H,PHX,CLT,18,30,95,658,5,1,Winter,40.0,25.0,1.0,0,LateAircraft
2023-09-01,B6,4004,N447D,SEA,ORD,15,30,34,303,4,9,Fall,-3.0,-8.0,0.0,0,
2023-11-07,NK,4536,N856G,SFO,ATL,17,0,31,237,1,11,Fall,5.0,-4.0,0.0,0,
2023-02-26,NK,3003,N673H,DFW,BOS,18,0,366,2784,6,2,Winter,,,,1,
2023-01-04,NK,4955,N596A,DEN,EWR,16,15,63,502,2,1,Winter,-7.0,-4.0,0.0,0,
2023-08-02,F9,5164,N148E,BOS,JFK,20,0,287,2090,2,8,Summer,95.0,96.0,1.0,0,NAS
2023-02-18,AS,4726,N523C,MIA,BOS,18,45,207,1469,5,2,Winter,-7.0,-20.0,0.0,0,
2023-03-22,UA,2194,N967G,ATL,ORD,15,30,109,694,2,3,Spring,-9.0,-2.0,0.0,0,
2023-02-04,AA,502,N310F,DFW,BOS,19,30,69,370,5,2,Winter,2.0,16.0,1.0,0,Weather
2023-06-30,WN,1102,N313D,SFO,BOS,19,45,196,1425,4,6,Summer,81.0,68.0,1.0,0,Weather
2023-06-09,WN,1066,N187B,EWR,JFK,17,30,137,1001,4,6,Summer,80.0,79.0,1.0,0,Carrier
2023-12-24,WN,5317,N475A,SFO,ATL,17,0,56,411,6,12,Winter,-6.0,1.0,0.0,0,
2023-08-05,UA,4163,N290A,CLT,LAX,18,30,42,320,5,8,Summer,-3.0,-16.0,0.0,0,
2023-09-23,B6,4776,N746B,LAX,PHX,17,45,341,2579,5,9,Fall,-5.0,-10.0,0.0,0,
2023-09-08,UA,5505,N833B,ORD,SEA,14,15,305,2289,4,9,Fall,-2.0,-15.0,0.0,0,
2023-04-23,WN,5875,N410E,SEA,EWR,16,30,353,2766,6,4,Spring,-3.0,-16.0,0.0,0,
2023-07-09,AS,984,N937G,ORD,BOS,14,15,374,2737,6,7,Summer,6.0,1.0,0.0,0,
2023-01-02,AA,3740,N760E,DFW,SEA,16,45,327,2526,0,1,Winter,56.0,43.0,1.0,0,Carrier
2023-03-04,AS,5584,N383A,EWR,MCO,20,15,304,2267,5,3,Spring,2.0,11.0,0.0,0,
2023-04-30,UA,4088,N442A,CLT,DFW,19,0,360,2702,6,4,Spring,60.0,60.0,1.0,0,NAS
2023-09-02,B6,1087,N399G,LAS,SFO,18,45,303,2285,5,9,Fall,-1.0,-4.0,0.0,0,
2023-09-29,DL,2420,N124D,LAX,SFO,18,0,161,1211,4,9,Fall,18.0,20.0,1.0,0,Carrier
2023-05-11,DL,3576,N394D,MCO,DEN,17,45,316,2285,3,5,Spring,-12.0,-25.0,0.0,0,
2023-08-05,NK,3887,N256D,SFO,DEN,16,30,264,1987,5,8,Summer,-3.0,-6.0,0.0,0,
2023-01-18,DL,3533,N885H,LAS,DEN,16,45,304,2390,2,1,Winter,25.0,23.0,1.0,0,NAS
2023-08-19,UA,4071,N380E,PHX,BOS,19,15,45,345,5,8,Summer,-9.0,-16.0,0.0,0,
2023-10-25,DL,2011,N157B,LAS,LAX,18,30,44,464,2,10,Fall,31.0,48.0,1.0,0,NAS
2023-08-20,UA,5288,N912B,SEA,DEN,17,30,303,2227,6,8,Summer,48.0,34.0,1.0,0,Carrier
2023-05-04,UA,2655,N314G,SEA,MCO,15,0,165,1215,3,5,Spring,-2.0,-1.0,0.0,0,
2023-02-19,F9,1252,N217B,MIA,SFO,13,45,183,1417,6,2,Winter,6.0,13.0,0.0,0,
2023-06-26,AS,4518,N903C,EWR,CLT,18,45,98,763,0,6,Summer,7.0,3.0,0.0,0,
2023-01-03,AS,2830,N214C,DFW,SFO,14,30,103,671,1,1,Winter,-8.0,-11.0,0.0,0,
2023-03-13,DL,4257,N118D,SFO,BOS,16,45,311,2345,0,3,Spring,2.0,-6.0,0.0,0,
2023-05-05,AA,1834,N792E,MIA,ORD,13,45,186,1374,4,5,Spring,-8.0,-15.0,0.0,0,
2023-01-05,F9,2398,N909A,ORD,DFW,13,45,290,2097,3,1,Winter,-5.0,-9.0,0.0,0,
2023-07-04,UA,3238,N632C,SFO,PHX,16,0,147,1059,1,7,Summer,50.0,53.0,1.0,0,Weather
2023-03-25,WN,4368,N642E,DFW,JFK,17,30,323,2481,5,3,Spring,58.0,65.0,1.0,0,Weather
2023-06-02,WN,2170,N870E,SEA,BOS,15,0,58,506,4,6,Summer,-5.0,-17.0,0.0,0,
2023-07-17,B6,2661,N902B,PHX,DEN,15,0,347,2520,0,7,Summer,-10.0,-18.0,0.0,0,
2023-08-08,NK,5659,N789C,LAS,BOS,19,30,154,1036,1,8,Summer,-1.0,-20.0,0.0,0,
2023-01-23,F9,1405,N413G,MCO,EWR,15,30,49,315,0,1,Winter,-7.0,-15.0,0.0,0,
2023-05-18,AS,4798,N165H,ORD,SFO,16,0,297,2167,3,5,Spring,3.0,3.0,0.0,0,
2023-06-10,UA,5107,N308A,JFK,EWR,17,45,186,1472,5,6,Summer,-5.0,-19.0,0.0,0,
2023-03-14,DL,3876,N857H,MIA,MCO,17,30,382,2791,1,3,Spring,44.0,39.0,1.0,0,Weather
2023-07-14,F9,5828,N159A,LAX,BOS,17,45,356,2605,4,7,Summer,42.0,45.0,1.0,0,Weather
2023-04-07,B6,5000,N429D,LAX,LAS,19,45,261,1874,4,4,Spring,5.0,-6.0,0.0,0,
2023-03-15,B6,4189,N996C,CLT,LAX,19,15,213,1498,2,3,Spring,2.0,-5.0,0.0,0,
2023-01-27,AA,5499,N567G,SFO,EWR,14,0,87,538,4,1,Winter,-10.0,-8.0,0.0,0,
2023-06-12,AA,3846,N372C,ATL,CLT,16,30,105,829,0,6,Summer,-3.0,-11.0,0.0,0,
